pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job,year
578,2,61,1962,5,1,2,0,,1,1,1,6,1,1,8,51.0,690,1998,4,0,0,2024
579,2,58,1965,7,1,2,0,,1,1,1,4,6,5,8,52.0,403,2004,4,0,0,2024
580,1,46,1977,7,2,2,0,,1,1,1,7,7,7,8,39.0,325,2010,4,0,0,2024
581,1,29,1994,6,2,2,0,,1,1,2,8,3,7,2,27.0,351,2012,4,0,0,2024
582,1,25,1998,5,1,2,0,,1,1,1,16,4,5,8,40.0,560,2016,4,0,0,2024
583,1,32,1991,5,2,2,0,,1,1,1,9,1,9,2,50.0,458,2013,4,0,0,2024
584,1,24,1999,4,2,2,0,,1,1,1,8,3,4,3,39.0,229,2017,2,0,0,2024
585,2,29,1994,5,1,1,3,12.0,1,1,1,7,2,8,3,53.0,277,2012,2,0,0,2024
586,2,24,1999,4,2,2,0,,1,1,2,11,7,4,2,30.0,372,2017,2,0,0,2024
587,1,52,1971,2,1,2,0,,1,1,2,5,1,12,8,43.0,471,2008,4,0,0,2024
588,1,45,1978,7,2,2,0,,1,1,5,15,3,8,2,43.0,481,2019,4,0,0,2024
589,1,42,1981,6,1,1,1,15.0,1,1,1,8,4,7,2,54.0,406,2000,4,0,0,2024
590,1,54,1969,5,1,1,1,5.0,1,1,1,8,7,6,1,40.0,418,2019,3,0,0,2024
591,2,38,1985,4,1,2,0,,1,1,1,2,6,10,8,43.0,523,2023,4,1,1,2024
592,1,38,1985,5,2,2,0,,1,1,3,16,7,6,3,45.0,276,2014,4,0,0,2024
593,1,30,1993,5,2,2,0,,1,1,2,9,3,10,8,31.0,647,2011,4,0,0,2024
594,2,39,1984,6,2,2,0,,1,1,1,3,2,2,8,35.0,339,2013,4,0,0,2024
595,1,28,1995,7,2,2,0,,1,1,3,3,4,10,8,43.0,552,2013,4,0,0,2024
596,1,45,1978,5,1,1,3,17.0,1,1,1,7,3,12,2,41.0,95,1996,3,0,0,2024
597,2,61,1962,4,1,1,1,16.0,1,1,1,14,1,3,8,38.0,364,2010,4,0,0,2024
598,2,43,1980,4,1,2,0,,1,1,1,2,6,3,8,43.0,271,1998,4,0,0,2024
599,2,33,1990,3,2,2,0,,1,1,1,3,1,12,8,41.0,225,2019,4,0,0,2024
600,2,49,1974,5,1,1,2,13.0,1,1,4,10,2,5,2,48.0,769,2017,4,0,0,2024
601,1,54,1969,2,1,2,0,,1,1,2,9,7,9,3,36.0,510,2023,3,1,1,2024
602,2,40,1983,3,1,1,3,11.0,1,1,2,17,6,3,8,42.0,709,2001,4,0,0,2024
603,2,32,1991,4,2,2,0,,1,1,3,13,5,6,2,37.0,592,2009,4,0,0,2024
604,2,50,1973,4,1,1,1,0.0,1,1,2,12,1,9,8,36.0,663,2000,3,0,0,2024
605,2,29,1994,5,1,1,3,10.0,1,1,1,6,2,11,2,50.0,418,2012,4,0,0,2024
606,2,61,1962,3,1,2,0,,1,1,1,11,2,6,8,48.0,787,2007,4,0,0,2024
607,2,34,1989,6,1,1,3,4.0,1,1,1,10,5,1,8,41.0,692,2007,3,0,0,2024
608,1,36,1987,4,2,2,0,,1,1,4,5,4,5,3,36.0,425,2005,1,0,0,2024
609,2,51,1972,3,1,1,2,14.0,1,1,4,7,3,8,8,50.0,464,2008,3,0,0,2024
610,1,22,2001,2,2,2,0,,1,1,2,16,6,11,2,55.0,448,2019,3,0,0,2024
611,2,30,1993,5,1,1,1,0.0,1,1,1,10,6,11,2,28.0,422,2011,4,0,0,2024
612,2,27,1996,4,1,2,0,,1,1,1,9,6,10,3,35.0,428,2014,4,0,0,2024
613,2,37,1986,5,2,2,0,,1,1,3,14,1,2,8,36.0,459,2018,2,0,0,2024
614,2,44,1979,3,1,1,3,9.0,1,1,1,5,5,7,3,38.0,756,2015,4,0,0,2024
615,1,29,1994,7,2,2,0,,1,1,1,4,2,7,2,37.0,264,2012,2,0,0,2024
616,2,35,1988,3,2,2,0,,1,1,1,17,2,6,8,39.0,637,2014,4,0,0,2024
617,2,52,1971,5,1,1,2,7.0,1,1,1,14,7,12,8,45.0,384,2002,4,0,0,2024
618,1,59,1964,6,1,2,0,,1,1,2,8,3,12,8,38.0,692,1994,4,0,0,2024
619,1,22,2001,4,2,2,0,,1,1,4,17,6,3,8,37.0,303,2019,3,0,0,2024
620,1,47,1976,4,1,1,2,17.0,1,1,2,7,2,12,8,39.0,586,2023,4,1,1,2024
621,2,23,2000,6,2,2,0,,1,1,1,12,7,11,3,42.0,274,2023,4,1,1,2024
622,1,42,1981,4,1,1,3,13.0,1,1,1,1,2,9,3,41.0,111,2021,4,0,0,2024
623,2,57,1966,2,2,2,0,,1,1,4,12,2,5,3,42.0,688,2000,3,0,0,2024
624,1,53,1970,5,1,1,2,12.0,1,1,1,4,3,10,8,40.0,222,2014,2,0,0,2024
625,2,31,1992,2,2,2,0,,1,1,1,5,2,8,8,35.0,497,2010,4,0,0,2024
626,1,32,1991,6,1,1,2,19.0,1,1,2,14,5,11,8,42.0,282,2009,4,0,0,2024
627,2,53,1970,5,1,2,0,,1,1,1,4,2,9,8,28.0,161,2004,4,0,0,2024
628,1,54,1969,5,1,1,1,7.0,1,1,1,9,2,12,3,44.0,387,2010,4,0,0,2024
629,2,33,1990,4,2,2,0,,1,1,3,16,5,6,8,47.0,355,2008,2,0,0,2024
630,2,22,2001,5,2,2,0,,1,1,2,17,1,1,2,31.0,180,2019,3,0,0,2024
631,2,39,1984,5,2,2,0,,1,1,1,8,4,6,8,47.0,377,2022,1,0,0,2024
632,2,46,1977,3,1,2,0,,1,1,1,2,5,12,8,52.0,162,2009,4,0,0,2024
633,1,39,1984,6,1,2,0,,1,1,5,5,4,8,8,33.0,421,2002,2,0,0,2024
634,1,59,1964,5,1,1,3,15.0,1,1,2,11,1,9,8,42.0,385,1995,2,0,0,2024
635,1,54,1969,5,1,1,3,15.0,1,1,2,6,2,8,2,37.0,80,2003,4,0,0,2024
636,1,53,1970,4,1,1,2,4.0,1,1,1,13,7,8,1,39.0,320,2004,4,0,0,2024
637,2,22,2001,3,1,1,3,18.0,1,1,4,17,6,1,8,36.0,608,2022,2,0,0,2024
638,2,56,1967,5,1,1,1,12.0,1,1,4,11,3,5,8,30.0,250,2022,2,0,0,2024
639,2,52,1971,5,1,1,1,12.0,1,1,1,11,7,2,8,51.0,507,2015,4,0,0,2024
640,2,37,1986,5,2,2,0,,1,1,1,10,1,5,1,40.0,504,2017,3,0,0,2024
641,2,45,1978,2,2,2,0,,1,1,2,4,1,9,8,41.0,264,1996,4,0,0,2024
642,2,54,1969,6,1,1,3,12.0,1,1,3,10,7,10,8,46.0,390,2022,4,0,0,2024
643,1,58,1965,4,1,2,0,,1,1,2,16,5,3,3,44.0,573,2003,4,0,0,2024
644,1,44,1979,5,2,2,0,,1,1,5,12,5,8,8,36.0,282,1997,4,0,0,2024
645,2,23,2000,5,2,2,0,,1,1,2,13,3,3,8,36.0,388,2018,4,0,0,2024
646,2,46,1977,3,1,1,3,7.0,1,1,1,15,6,3,1,38.0,703,1998,2,0,0,2024
647,1,49,1974,3,1,1,3,12.0,1,1,1,7,5,12,8,49.0,326,1998,4,0,0,2024
648,1,24,1999,2,2,2,0,,1,1,3,6,4,8,8,37.0,666,2022,4,0,0,2024
649,2,54,1969,6,1,1,2,16.0,1,1,1,17,3,3,8,35.0,246,1994,4,0,0,2024
650,1,30,1993,5,2,2,0,,1,1,1,8,3,2,8,35.0,359,2011,4,0,0,2024
651,1,57,1966,5,1,1,2,9.0,1,1,2,13,5,1,8,40.0,503,2011,4,0,0,2024
652,2,44,1979,7,1,1,1,9.0,1,1,1,11,5,6,8,43.0,84,1997,4,0,0,2024
653,2,34,1989,5,1,2,0,,1,1,3,3,6,2,1,61.0,310,2016,4,0,0,2024
654,1,24,1999,5,2,2,0,,1,1,1,6,3,8,3,31.0,567,2018,4,0,0,2024
655,2,22,2001,5,2,2,0,,1,1,1,6,2,6,8,31.0,598,2019,3,0,0,2024
656,1,51,1972,5,2,2,0,,1,1,1,4,4,8,2,52.0,331,2003,1,0,0,2024
657,2,37,1986,5,1,1,2,15.0,1,1,2,14,5,3,3,22.0,186,2022,1,0,0,2024
658,1,55,1968,7,1,1,3,3.0,1,1,2,17,2,2,8,48.0,483,1998,4,0,0,2024
659,2,31,1992,5,1,2,0,,1,1,1,17,1,2,8,34.0,340,2010,3,0,0,2024
660,1,58,1965,5,1,1,3,7.0,1,1,1,4,3,2,8,39.0,525,1997,4,0,0,2024
661,1,59,1964,5,1,1,3,5.0,1,1,1,8,1,1,1,39.0,480,1994,4,0,0,2024
662,2,26,1997,6,2,2,0,,1,1,2,4,1,4,3,52.0,265,2019,3,0,0,2024
663,1,47,1976,3,1,1,3,15.0,1,1,5,2,7,10,8,37.0,581,2008,3,0,0,2024
664,1,59,1964,6,1,1,1,15.0,1,1,2,11,6,8,2,46.0,324,2015,4,0,0,2024
665,1,34,1989,4,1,1,3,10.0,1,1,1,15,1,4,3,36.0,525,2007,3,0,0,2024
666,2,24,1999,5,2,2,0,,1,1,2,2,3,12,2,34.0,624,2017,3,0,0,2024
667,2,57,1966,6,1,1,3,19.0,1,1,1,11,2,10,1,35.0,681,2013,3,0,0,2024
668,2,40,1983,5,1,1,1,4.0,1,1,1,1,7,10,8,36.0,409,2014,4,0,0,2024
669,1,23,2000,4,2,2,0,,1,1,1,15,4,11,8,29.0,1005,2018,3,0,0,2024
670,1,55,1968,6,1,1,2,15.0,1,1,1,2,2,9,8,38.0,486,2018,3,0,0,2024
671,1,49,1974,5,1,1,2,9.0,1,1,1,8,5,12,8,51.0,478,2018,4,0,0,2024
672,2,24,1999,5,2,2,0,,1,1,2,3,4,4,1,46.0,447,2017,4,0,0,2024
673,2,32,1991,5,2,2,0,,1,1,1,8,2,11,8,40.0,224,2009,4,0,0,2024
674,2,22,2001,5,2,2,0,,1,1,2,8,3,2,3,43.0,929,2022,1,0,0,2024
675,2,60,1963,5,1,1,2,9.0,1,1,4,10,1,4,8,37.0,314,1994,4,0,0,2024
676,1,22,2001,3,2,2,0,,1,1,1,15,5,11,8,41.0,541,2019,2,0,0,2024
677,2,53,1970,5,1,1,2,4.0,1,1,1,17,7,2,2,43.0,656,1992,4,0,0,2024
678,1,42,1981,6,1,2,0,,1,1,2,6,6,7,8,29.0,654,2022,4,0,0,2024
679,1,45,1978,2,1,1,3,6.0,1,1,1,16,3,5,8,44.0,356,1999,4,0,0,2024
680,1,54,1969,5,1,1,1,17.0,1,1,1,8,4,2,3,44.0,423,2020,3,0,0,2024
681,1,57,1966,5,1,1,2,4.0,1,1,1,3,1,3,3,35.0,97,2003,3,0,0,2024
682,1,27,1996,6,2,2,0,,1,1,3,11,3,7,8,36.0,412,2014,4,0,0,2024
683,1,22,2001,5,2,2,0,,1,1,3,13,1,8,2,48.0,642,2019,2,0,0,2024
684,1,26,1997,6,1,2,0,,1,1,3,6,6,9,8,49.0,373,2015,4,0,0,2024
685,2,49,1974,4,1,1,1,12.0,1,1,2,11,7,2,8,37.0,383,1996,4,0,0,2024
686,1,44,1979,5,2,2,0,,1,1,1,8,2,4,1,45.0,400,1997,4,0,0,2024
687,1,25,1998,6,2,2,0,,1,1,3,3,5,2,3,52.0,793,2016,4,0,0,2024
688,2,31,1992,6,2,2,0,,1,1,3,7,5,1,3,42.0,511,2014,4,0,0,2024
689,2,43,1980,5,1,1,1,17.0,1,1,1,8,3,5,1,30.0,661,2013,4,0,0,2024
690,1,51,1972,5,1,1,1,11.0,1,1,5,6,6,8,8,36.0,300,1996,4,0,0,2024
691,1,35,1988,5,2,2,0,,1,1,3,16,5,5,2,28.0,446,2006,3,0,0,2024
692,2,59,1964,3,1,1,3,4.0,1,1,1,7,2,1,1,50.0,364,1995,4,0,0,2024
693,1,61,1962,6,1,1,1,8.0,1,1,1,11,6,3,3,56.0,715,1998,4,0,0,2024
694,1,52,1971,6,1,1,3,11.0,1,1,1,1,5,6,8,43.0,454,2003,4,0,0,2024
695,2,40,1983,5,1,2,0,,1,1,2,6,3,5,1,33.0,846,2017,4,0,0,2024
696,1,57,1966,4,1,1,2,9.0,1,1,1,16,6,10,3,47.0,329,1992,4,0,0,2024
697,2,51,1972,5,2,2,0,,1,1,1,16,5,8,8,33.0,671,2014,4,0,0,2024
698,2,42,1981,3,2,2,0,,1,1,2,17,1,12,8,55.0,564,2014,4,0,0,2024
699,2,39,1984,5,1,1,3,13.0,1,1,3,1,2,3,8,34.0,612,2017,4,0,0,2024
700,1,55,1968,5,1,1,1,10.0,1,1,3,15,3,5,8,41.0,187,2019,4,0,0,2024
701,1,44,1979,4,1,1,1,15.0,1,1,2,5,1,2,8,47.0,666,2010,4,0,0,2024
702,1,29,1994,5,2,2,0,,1,1,1,1,3,1,2,41.0,219,2012,4,0,0,2024
703,1,61,1962,7,1,2,0,,1,1,1,2,4,12,8,26.0,496,1996,4,0,0,2024
704,2,24,1999,3,1,1,3,1.0,1,1,2,13,6,6,2,44.0,157,2022,2,0,0,2024
705,1,49,1974,5,2,2,0,,1,1,1,11,2,8,8,34.0,408,2012,4,0,0,2024
706,2,48,1975,5,1,1,3,8.0,1,1,1,10,4,4,8,42.0,511,2011,1,0,0,2024
707,2,45,1978,4,1,2,0,,1,1,5,15,5,1,8,30.0,512,1996,3,0,0,2024
708,2,24,1999,5,1,1,2,7.0,1,1,1,2,4,11,8,42.0,219,2020,4,0,0,2024
709,1,41,1982,5,1,2,0,,1,1,2,2,7,8,3,45.0,80,2020,2,0,0,2024
710,1,57,1966,4,1,1,1,8.0,1,1,2,16,3,9,2,48.0,482,2020,3,0,0,2024
711,2,31,1992,4,1,1,3,2.0,1,1,3,11,3,7,2,47.0,843,2010,4,0,0,2024
712,2,49,1974,6,1,1,1,10.0,1,1,1,14,1,5,1,52.0,221,2019,4,0,0,2024
713,2,56,1967,5,1,2,0,,1,1,1,9,3,6,2,45.0,731,1993,3,0,0,2024
714,2,60,1963,5,1,1,3,9.0,1,1,1,3,1,10,3,38.0,480,2016,4,0,0,2024
715,2,42,1981,5,1,1,3,16.0,1,1,2,9,7,3,1,41.0,80,2005,4,0,0,2024
716,1,34,1989,6,1,1,3,14.0,1,1,1,17,2,5,8,46.0,149,2023,1,1,1,2024
717,2,49,1974,5,1,1,2,12.0,1,1,1,3,6,4,3,27.0,596,2018,3,0,0,2024
718,1,41,1982,6,1,1,2,15.0,1,1,2,3,1,7,8,24.0,426,2013,4,0,0,2024
719,2,47,1976,5,1,2,0,,1,1,1,6,2,12,8,43.0,865,2000,4,0,0,2024
720,2,51,1972,5,1,1,3,15.0,1,1,1,8,1,12,1,57.0,184,1997,3,0,0,2024
721,1,50,1973,5,1,2,0,,1,1,1,11,3,7,1,49.0,502,1994,4,0,0,2024
722,1,31,1992,5,1,1,3,9.0,1,1,1,3,5,3,8,38.0,444,2023,2,1,1,2024
723,1,52,1971,5,1,2,0,,1,1,1,16,3,12,2,48.0,391,1998,2,0,0,2024
724,2,43,1980,3,1,2,0,,1,1,1,3,5,4,8,38.0,336,2012,3,0,0,2024
725,1,59,1964,5,1,1,1,7.0,1,1,5,4,6,5,8,34.0,353,2005,4,0,0,2024
726,1,48,1975,5,1,2,0,,1,1,5,17,1,11,8,30.0,450,1994,1,0,0,2024
727,1,57,1966,2,1,1,1,9.0,1,1,2,7,3,4,8,39.0,525,1994,4,0,0,2024
728,1,61,1962,4,1,1,3,19.0,1,1,2,10,5,6,8,34.0,496,2016,2,0,0,2024
729,1,61,1962,5,1,1,2,16.0,1,1,2,8,4,12,8,47.0,616,2007,2,0,0,2024
730,1,51,1972,5,1,1,3,7.0,1,1,4,5,2,4,8,28.0,169,2023,2,1,1,2024
731,1,45,1978,6,2,2,0,,1,1,1,9,2,8,3,45.0,96,2003,4,0,0,2024
732,1,26,1997,5,1,2,0,,1,1,1,14,3,1,8,33.0,578,2015,4,0,0,2024
733,1,37,1986,6,1,2,0,,1,1,2,1,5,12,2,42.0,286,2012,4,0,0,2024
734,1,41,1982,5,1,1,3,14.0,1,1,5,15,7,6,8,35.0,327,2018,3,0,0,2024
735,1,53,1970,3,2,2,0,,1,1,1,4,3,9,3,48.0,376,2020,4,0,0,2024
736,2,45,1978,7,2,2,0,,1,1,1,16,4,7,3,38.0,268,2020,4,0,0,2024
737,1,39,1984,2,1,2,0,,1,1,1,17,3,6,8,46.0,157,2011,4,0,0,2024
738,1,27,1996,5,1,1,3,9.0,1,1,1,16,1,5,1,42.0,334,2014,4,0,0,2024
739,1,50,1973,5,1,1,1,2.0,1,1,2,12,3,1,8,48.0,481,2023,1,1,1,2024
740,1,39,1984,5,1,1,1,18.0,1,1,1,16,3,4,2,36.0,482,2009,4,0,0,2024
741,1,23,2000,5,1,2,0,,1,1,4,15,2,5,8,52.0,705,2022,3,0,0,2024
742,1,33,1990,5,1,1,2,2.0,1,1,2,11,5,5,1,36.0,351,2008,4,0,0,2024
743,2,57,1966,3,1,2,0,,1,1,1,16,2,4,8,41.0,595,2013,3,0,0,2024
744,1,26,1997,2,2,2,0,,1,1,3,6,2,8,2,39.0,352,2022,4,0,0,2024
745,1,38,1985,3,1,1,3,10.0,1,1,2,15,3,10,8,46.0,111,2023,4,1,1,2024
746,1,42,1981,3,1,2,0,,1,1,1,16,7,11,1,52.0,496,2015,4,0,0,2024
747,1,25,1998,5,2,2,0,,1,1,1,11,5,12,1,40.0,522,2019,4,0,0,2024
748,1,28,1995,5,1,1,3,13.0,1,1,3,3,3,8,3,48.0,311,2013,3,0,0,2024
749,2,59,1964,5,1,1,2,8.0,1,1,1,4,6,5,8,31.0,652,2002,3,0,0,2024
750,2,45,1978,5,2,2,0,,1,1,1,3,1,8,3,42.0,283,2001,4,0,0,2024
751,1,30,1993,2,1,2,0,,1,1,1,10,3,2,8,53.0,613,2011,4,0,0,2024
752,1,28,1995,4,2,2,0,,1,1,1,8,4,10,1,41.0,880,2013,4,0,0,2024
753,1,39,1984,5,1,1,3,8.0,1,1,2,15,4,7,8,43.0,405,2002,3,0,0,2024
754,1,50,1973,6,1,1,3,7.0,1,1,1,5,5,2,8,49.0,393,1995,4,0,0,2024
755,2,51,1972,5,1,2,0,,1,1,2,3,5,6,3,36.0,464,2022,4,0,0,2024
756,1,29,1994,3,1,2,0,,1,1,1,11,4,4,8,57.0,704,2012,3,0,0,2024
757,1,51,1972,5,1,2,0,,1,1,3,3,7,5,8,38.0,631,2022,4,0,0,2024
758,2,57,1966,6,1,2,0,,1,1,1,16,7,1,8,43.0,791,2005,4,0,0,2024
759,1,31,1992,5,2,2,0,,1,1,4,2,4,1,8,27.0,471,2010,4,0,0,2024
760,1,23,2000,4,2,2,0,,1,1,4,9,7,5,2,49.0,283,2018,1,0,0,2024
761,2,60,1963,2,1,2,0,,1,1,1,17,5,4,3,42.0,290,2005,4,0,0,2024
762,1,42,1981,5,2,2,0,,1,1,2,10,1,12,1,39.0,414,2003,4,0,0,2024
763,1,53,1970,6,1,2,0,,1,1,1,14,1,4,8,32.0,82,2023,2,1,1,2024
764,1,34,1989,5,1,1,2,13.0,1,1,3,8,1,4,8,56.0,360,2007,2,0,0,2024
765,2,33,1990,5,2,2,0,,1,1,2,13,2,11,3,44.0,326,2008,4,0,0,2024
766,1,31,1992,5,2,2,0,,1,1,1,13,3,11,3,54.0,606,2017,4,0,0,2024
767,1,30,1993,6,2,2,0,,1,1,1,9,1,1,2,42.0,777,2011,3,0,0,2024
768,1,40,1983,5,1,1,1,12.0,1,1,1,2,5,2,2,43.0,441,2001,4,0,0,2024
769,1,26,1997,6,1,1,1,19.0,1,1,3,17,3,2,1,42.0,80,2015,4,0,0,2024
770,2,55,1968,5,1,2,0,,1,1,2,1,5,6,8,35.0,307,2023,4,1,1,2024
771,1,42,1981,5,1,2,0,,1,1,1,7,4,7,8,36.0,448,1999,4,0,0,2024
772,2,58,1965,5,1,1,1,9.0,1,1,1,11,2,5,8,41.0,372,1993,3,0,0,2024
773,2,42,1981,5,2,2,0,,1,1,1,14,5,1,3,54.0,842,2014,4,0,0,2024
774,2,34,1989,7,1,2,0,,1,1,1,10,7,3,8,22.0,643,2007,3,0,0,2024
775,1,42,1981,5,1,2,0,,1,1,1,7,3,8,2,50.0,601,2000,4,0,0,2024
776,2,28,1995,5,1,2,0,,1,1,1,7,3,5,3,33.0,437,2021,1,0,0,2024
777,2,54,1969,5,1,1,1,0.0,1,1,4,17,4,2,8,39.0,616,1996,3,0,0,2024
778,1,50,1973,5,1,2,0,,1,1,1,6,6,8,1,36.0,268,2010,4,0,0,2024
779,2,27,1996,5,2,2,0,,1,1,2,15,4,8,8,45.0,722,2014,2,0,0,2024
780,2,45,1978,5,1,2,0,,1,1,1,1,6,6,8,52.0,396,2006,3,0,0,2024
781,1,43,1980,5,1,1,1,19.0,1,1,1,12,1,12,8,46.0,185,2004,4,0,0,2024
782,2,30,1993,5,1,1,3,3.0,1,1,2,12,1,11,8,34.0,573,2011,3,0,0,2024
783,1,26,1997,5,2,2,0,,1,1,1,12,3,1,8,42.0,704,2020,4,0,0,2024
784,2,52,1971,3,1,2,0,,1,1,1,8,2,11,3,47.0,336,1997,4,0,0,2024
785,2,32,1991,5,1,1,2,1.0,1,1,5,12,1,1,8,43.0,781,2011,3,0,0,2024
786,1,42,1981,5,1,2,0,,1,1,3,8,2,6,8,46.0,127,2017,4,0,0,2024
787,2,31,1992,5,1,1,2,9.0,1,1,2,11,2,11,8,49.0,252,2010,4,0,0,2024
788,1,48,1975,5,1,2,0,,1,1,1,16,7,12,2,36.0,383,2003,4,0,0,2024
789,2,23,2000,5,2,2,0,,1,1,1,12,6,1,3,40.0,358,2018,4,0,0,2024
790,2,36,1987,6,1,1,1,19.0,1,1,1,13,3,1,3,43.0,321,2005,4,0,0,2024
791,1,43,1980,5,1,2,0,,1,1,4,17,7,3,2,47.0,468,2003,4,0,0,2024
792,1,39,1984,5,1,1,1,6.0,1,1,3,4,6,4,8,41.0,361,2002,4,0,0,2024
793,1,46,1977,5,1,1,1,10.0,1,1,1,10,2,4,8,28.0,406,2001,3,0,0,2024
794,1,29,1994,5,2,2,0,,1,1,4,12,4,6,2,40.0,550,2021,2,0,0,2024
795,1,39,1984,5,2,2,0,,1,1,1,12,7,4,8,39.0,379,2022,4,0,0,2024
796,1,52,1971,5,1,1,2,16.0,1,1,1,3,4,7,8,35.0,366,1992,3,0,0,2024
797,1,35,1988,5,2,2,0,,1,1,1,13,3,11,8,32.0,365,2006,4,0,0,2024
798,1,28,1995,4,2,2,0,,1,1,1,4,7,7,8,31.0,205,2018,3,0,0,2024
799,2,55,1968,5,1,2,0,,1,1,4,7,5,4,3,36.0,507,2022,1,0,0,2024
800,2,53,1970,4,1,1,1,11.0,1,1,3,13,4,7,8,35.0,836,2005,4,0,0,2024
801,2,49,1974,5,1,1,1,18.0,1,1,1,5,7,8,2,38.0,624,2004,3,0,0,2024
802,1,53,1970,5,1,1,1,10.0,1,1,1,3,6,11,2,38.0,499,2014,4,0,0,2024
803,2,53,1970,5,1,1,1,19.0,1,1,1,12,3,12,8,31.0,311,2016,4,0,0,2024
804,2,51,1972,5,1,1,2,17.0,1,1,1,5,3,4,8,22.0,383,2003,4,0,0,2024
805,1,42,1981,6,1,1,1,2.0,1,1,1,15,1,12,8,50.0,563,2008,3,0,0,2024
806,1,22,2001,5,1,1,1,2.0,1,1,1,16,1,10,8,42.0,84,2020,1,0,0,2024
807,2,45,1978,5,1,1,2,1.0,1,1,1,6,7,2,1,34.0,324,2020,4,0,0,2024
808,1,32,1991,7,2,2,0,,1,1,1,13,1,7,8,40.0,533,2014,3,0,0,2024
809,1,52,1971,5,1,1,2,17.0,1,1,1,4,6,2,8,53.0,245,2005,4,0,0,2024
810,2,40,1983,5,1,2,0,,1,1,4,16,2,6,1,51.0,467,2012,3,0,0,2024
811,1,58,1965,4,1,1,3,4.0,1,1,1,5,4,1,3,27.0,572,2021,4,0,0,2024
812,1,45,1978,4,1,2,0,,1,1,1,15,6,4,3,39.0,144,1996,4,0,0,2024
813,2,44,1979,5,1,1,2,16.0,1,1,1,14,7,8,1,42.0,522,2001,4,0,0,2024
814,2,58,1965,3,1,1,2,18.0,1,1,2,6,3,4,8,51.0,389,2004,3,0,0,2024
815,1,41,1982,5,1,1,3,5.0,1,1,1,15,7,1,8,32.0,500,2014,4,0,0,2024
816,2,37,1986,4,1,1,3,0.0,1,1,1,11,4,5,8,40.0,557,2004,4,0,0,2024
817,2,36,1987,5,1,2,0,,1,1,2,12,7,7,8,33.0,577,2005,1,0,0,2024
818,1,57,1966,4,1,1,1,4.0,1,1,2,7,1,10,3,37.0,449,2001,4,0,0,2024
819,2,52,1971,3,1,1,3,8.0,1,1,1,4,2,2,8,41.0,561,2013,4,0,0,2024
820,1,28,1995,7,1,1,1,13.0,1,1,1,12,5,6,8,33.0,197,2013,4,0,0,2024
821,1,41,1982,5,2,2,0,,1,1,4,1,5,3,3,37.0,397,2000,1,0,0,2024
822,2,36,1987,6,1,2,0,,1,1,1,6,6,2,3,41.0,298,2021,4,0,0,2024
823,1,47,1976,5,1,1,3,15.0,1,1,1,3,3,2,1,47.0,643,2015,4,0,0,2024
824,2,24,1999,2,2,2,0,,1,1,1,1,5,10,3,34.0,559,2018,4,0,0,2024
825,2,50,1973,5,1,2,0,,1,1,1,1,5,12,3,43.0,639,2002,3,0,0,2024
826,1,51,1972,5,1,2,0,,1,1,2,2,7,8,8,39.0,754,2008,1,0,0,2024
827,2,31,1992,2,1,1,2,11.0,1,1,2,16,1,5,8,46.0,309,2018,1,0,0,2024
828,1,28,1995,6,1,1,3,5.0,1,1,1,14,1,12,3,27.0,288,2013,4,0,0,2024
829,2,47,1976,5,1,1,1,2.0,1,1,2,17,5,6,2,32.0,422,2005,2,0,0,2024
830,1,32,1991,5,2,2,0,,1,1,1,2,1,7,8,34.0,147,2014,4,0,0,2024
831,2,59,1964,5,1,1,3,2.0,1,1,2,17,2,8,2,29.0,129,1993,1,0,0,2024
832,2,53,1970,5,1,1,2,0.0,1,1,1,11,4,8,8,41.0,527,2001,4,0,0,2024
833,1,60,1963,4,1,1,2,19.0,1,1,1,14,2,6,3,40.0,195,2018,3,0,0,2024
834,2,43,1980,7,1,2,0,,1,1,2,15,2,6,8,43.0,196,1998,4,0,0,2024
835,2,59,1964,5,1,1,2,6.0,1,1,1,5,3,4,8,41.0,408,2020,3,0,0,2024
836,2,22,2001,4,2,2,0,,1,1,1,13,5,9,8,56.0,392,2019,4,0,0,2024
837,2,33,1990,3,1,2,0,,1,1,1,12,3,9,2,46.0,637,2023,3,1,1,2024
838,2,22,2001,5,1,2,0,,1,1,2,8,6,6,8,44.0,470,2023,4,1,1,2024
839,1,49,1974,7,1,2,0,,1,1,1,9,2,9,3,39.0,248,2020,4,0,0,2024
840,1,42,1981,6,1,1,3,16.0,1,1,2,4,1,2,8,53.0,492,1999,1,0,0,2024
841,1,33,1990,5,2,2,0,,1,1,2,4,2,5,2,38.0,499,2008,4,0,0,2024
842,2,34,1989,7,2,2,0,,1,1,2,16,7,12,1,45.0,151,2007,1,0,0,2024
843,1,47,1976,5,1,1,3,0.0,1,1,1,13,2,9,2,37.0,414,2022,4,0,0,2024
844,1,29,1994,5,2,2,0,,1,1,3,10,1,9,2,42.0,315,2012,4,0,0,2024
845,1,42,1981,5,2,2,0,,1,1,1,12,3,11,8,44.0,308,2013,4,0,0,2024
846,2,46,1977,3,1,1,3,0.0,1,1,4,7,5,8,3,47.0,882,1998,4,0,0,2024
847,1,31,1992,4,2,2,0,,1,1,2,5,3,8,8,32.0,554,2022,1,0,0,2024
